,label,group,AU01_mean,AU01_std,AU01_e0_length,AU01_e0_intensity,AU01_e0_amount,AU01_e1_length,AU01_e1_intensity,AU01_e1_amount,AU01_e2_length,AU01_e2_intensity,AU01_e2_amount,AU02_mean,AU02_std,AU02_e0_length,AU02_e0_intensity,AU02_e0_amount,AU02_e1_length,AU02_e1_intensity,AU02_e1_amount,AU02_e2_length,AU02_e2_intensity,AU02_e2_amount,AU04_mean,AU04_std,AU04_e0_length,AU04_e0_intensity,AU04_e0_amount,AU04_e1_length,AU04_e1_intensity,AU04_e1_amount,AU04_e2_length,AU04_e2_intensity,AU04_e2_amount,AU05_mean,AU05_std,AU05_e0_length,AU05_e0_intensity,AU05_e0_amount,AU05_e1_length,AU05_e1_intensity,AU05_e1_amount,AU05_e2_length,AU05_e2_intensity,AU05_e2_amount,AU06_mean,AU06_std,AU06_e0_length,AU06_e0_intensity,AU06_e0_amount,AU06_e1_length,AU06_e1_intensity,AU06_e1_amount,AU06_e2_length,AU06_e2_intensity,AU06_e2_amount,AU07_mean,AU07_std,AU07_e0_length,AU07_e0_intensity,AU07_e0_amount,AU07_e1_length,AU07_e1_intensity,AU07_e1_amount,AU07_e2_length,AU07_e2_intensity,AU07_e2_amount,AU09_mean,AU09_std,AU09_e0_length,AU09_e0_intensity,AU09_e0_amount,AU09_e1_length,AU09_e1_intensity,AU09_e1_amount,AU09_e2_length,AU09_e2_intensity,AU09_e2_amount,AU10_mean,AU10_std,AU10_e0_length,AU10_e0_intensity,AU10_e0_amount,AU10_e1_length,AU10_e1_intensity,AU10_e1_amount,AU10_e2_length,AU10_e2_intensity,AU10_e2_amount,AU12_mean,AU12_std,AU12_e0_length,AU12_e0_intensity,AU12_e0_amount,AU12_e1_length,AU12_e1_intensity,AU12_e1_amount,AU12_e2_length,AU12_e2_intensity,AU12_e2_amount,AU15_mean,AU15_std,AU15_e0_length,AU15_e0_intensity,AU15_e0_amount,AU15_e1_length,AU15_e1_intensity,AU15_e1_amount,AU15_e2_length,AU15_e2_intensity,AU15_e2_amount,AU17_mean,AU17_std,AU17_e0_length,AU17_e0_intensity,AU17_e0_amount,AU17_e1_length,AU17_e1_intensity,AU17_e1_amount,AU17_e2_length,AU17_e2_intensity,AU17_e2_amount
540,happy,deaf,0.4278861788617886,0.780666226648983,19.0,2.10578947368421,1,0.0,0.0,0,5.0,0.27999999999999997,1,0.27772357723577235,0.5510419534296435,20.0,1.3820000000000001,1,0.0,0.0,0,0.0,0.0,0,0.08382113821138211,0.21363182794276997,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.14170731707317072,0.3190398179504008,2.0,0.13999999999999999,3,8.5,0.5785714285714285,2,18.0,0.32666666666666666,1,0.9129268292682927,0.5927868769527586,15.5,0.625,2,14.5,0.9681410256410257,2,40.0,0.9215,1,0.40617886178861784,0.4121883230367816,15.5,0.5136111111111111,2,15.0,0.2672,2,17.0,0.26819298245614037,2,0.07016260162601627,0.12877724916060596,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7974796747967479,0.5056963929044923,15.0,0.8915625,2,17.0,1.0329807692307693,2,16.0,1.0212643678160918,2,1.2896747967479674,0.7442500185403386,23.0,1.4382608695652177,1,38.0,1.5934210526315793,1,17.0,1.75,2,0.35796747967479675,0.5266985938559409,2.5,1.0925,2,14.0,1.3557142857142856,1,4.0,0.3425,2,0.5840650406504064,0.49505727007395023,5.666666666666667,1.0083333333333335,3,3.5,1.5766666666666667,2,6.333333333333333,1.057777777777778,3
541,neutral,deaf,0.17369369369369367,0.3373477513242163,0.0,0.0,0,8.0,1.17625,1,0.0,0.0,0,0.19,0.4955584544916794,2.0,0.0,1,15.0,1.1260000000000001,1,0.0,0.0,0,0.6188288288288287,0.6698463035906599,19.0,0.8305263157894738,1,0.0,0.0,0,35.0,1.3354285714285714,1,0.08081081081081082,0.18577178147166157,2.0,0.0,1,3.5,0.0,2,1.0,0.3,2,0.6472972972972971,0.9840675752350511,15.5,1.4275,2,7.5,0.43232142857142863,2,4.0,0.185,1,0.5672072072072072,0.6226062102472902,34.0,1.3149999999999997,1,2.5,0.11875000000000001,2,20.0,0.4625,1,0.08783783783783784,0.17457691925652924,0.0,0.0,0,3.0,0.64,1,1.0,0.6,1,0.605945945945946,0.7349018219875959,36.0,1.4005555555555553,1,9.5,0.6273529411764707,2,0.0,0.0,0,0.6044144144144145,0.8388701109606082,18.0,2.301111111111111,1,10.0,1.033,1,0.0,0.0,0,0.13468468468468467,0.24869777138241805,5.0,0.4725,2,5.0,0.726,1,0.0,0.0,0,0.7393693693693695,0.7258753703185232,7.0,1.34425,2,3.0,1.5633333333333335,1,8.0,1.4575,2
542,sad,deaf,0.12699530516431926,0.1825045488617011,0.0,0.0,0,5.0,0.066,1,3.0,0.07666666666666667,1,0.04098591549295775,0.07394838070058132,4.0,0.11,1,0.0,0.0,0,6.0,0.03166666666666667,1,0.4138028169014085,0.42102536403622876,39.0,0.29512820512820515,1,40.0,0.9487500000000001,1,7.0,0.813111111111111,3,0.0368075117370892,0.0784348397987211,2.0,0.14416666666666667,3,3.0,0.22333333333333336,1,4.0,0.0,1,0.3225821596244131,0.3647322603714831,6.5,0.666,2,9.666666666666666,0.6390877192982457,3,19.0,0.6830769230769231,2,0.27704225352112677,0.4081252387078866,6.75,0.40552083333333333,4,15.0,0.6364583333333333,2,11.25,0.15890625,4,0.0963849765258216,0.1791399320222286,0.0,0.0,0,0.0,0.0,0,3.0,0.5866666666666668,1,0.45807511737089207,0.41137316529304296,22.0,0.765926640926641,2,11.666666666666666,0.590114832535885,3,11.25,0.714452380952381,4,0.23868544600938968,0.2921846140752051,0.0,0.0,0,0.0,0.0,0,3.3333333333333335,0.6961904761904761,3,0.2829107981220657,0.4286782851908541,20.5,1.0343062200956938,2,0.0,0.0,0,0.0,0.0,0,0.8699061032863851,0.7514219166368498,15.333333333333334,1.5212649572649573,3,7.25,1.0721260683760683,4,3.0,1.0333333333333334,1
543,neutral,deaf,0.5613432835820895,0.9701536898977501,7.0,2.072857142857143,1,26.0,1.9569230769230768,1,0.0,0.0,0,0.23895522388059698,0.6025525511749105,7.0,1.417142857142857,1,26.0,0.7276923076923076,1,4.0,0.0,1,0.27888059701492535,0.27800486945419217,33.0,0.543030303030303,1,13.0,0.5061538461538462,1,14.5,0.3420913461538462,2,0.08723880597014927,0.20831725296112738,6.333333333333333,0.13133333333333333,3,1.0,0.68,1,0.0,0.0,0,0.7312686567164178,0.737243822352333,42.0,1.5102380952380952,1,16.0,1.11375,1,11.0,0.8681818181818183,1,0.7320149253731344,0.7354685273094806,37.0,1.6235135135135133,1,7.5,0.9827777777777778,2,29.0,0.2903448275862069,2,0.06932835820895522,0.12243272058344822,9.0,0.32000000000000006,1,0.0,0.0,0,0.0,0.0,0,0.9361194029850746,0.5290861897290903,41.0,1.4446341463414634,1,32.0,0.798125,1,20.0,0.9750000000000002,1,0.6055223880597015,0.5293045048868396,3.5,1.448,2,6.0,1.1255714285714287,2,0.0,0.0,0,0.12261194029850749,0.15896719813194551,0.0,0.0,0,10.0,0.158,1,1.0,0.57,1,0.5947014925373135,0.4515765038116444,10.0,0.8729999999999999,1,5.0,1.5160000000000002,1,2.0,1.2,1
544,happy,deaf,0.14353846153846153,0.18953988162467802,5.0,0.318,1,5.0,0.28400000000000003,1,0.0,0.0,0,0.06323076923076922,0.11863052788675653,8.0,0.324375,2,6.0,0.056666666666666664,1,0.0,0.0,0,0.14076923076923076,0.2509659335868299,19.0,0.6726315789473684,1,0.0,0.0,0,4.0,0.23249999999999998,1,0.03869230769230769,0.10675182013980092,9.0,0.199,2,15.0,0.012018633540372673,2,0.0,0.0,0,0.6857692307692308,0.5914977250470519,16.0,1.0474999999999999,1,16.0,0.82375,1,42.0,1.2388095238095236,1,0.4457692307692307,0.5945578324269043,13.0,0.7179166666666666,2,15.0,0.216,1,14.5,0.5915178571428572,2,0.09830769230769232,0.20916644631955456,3.0,0.6699999999999999,1,0.0,0.0,0,0.0,0.0,0,0.5973846153846154,0.6932806559962084,33.0,0.9681818181818183,1,14.0,0.002142857142857143,1,42.0,1.032857142857143,1,0.8695384615384616,0.9161546377193477,0.0,0.0,0,14.0,1.4121428571428574,1,42.0,1.9669047619047622,1,0.22238461538461538,0.32017389617594777,24.0,0.535,1,0.0,0.0,0,0.0,0.0,0,0.6276923076923077,0.4623105745948606,17.5,1.0273355263157895,2,16.0,1.205,1,4.0,0.5650000000000001,1
545,angry,deaf,0.12098360655737704,0.17081433464178775,0.0,0.0,0,4.0,0.57,1,5.0,0.18,2,0.05278688524590164,0.09898044130264352,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.46155737704918026,0.4107542356874875,5.0,0.23134920634920633,3,5.5,0.50625,2,17.0,1.0970588235294119,1,0.03680327868852459,0.07072547781600245,6.0,0.13833333333333334,1,40.0,0.05475,1,9.0,0.0,3,0.19098360655737706,0.26194570706167775,6.0,0.5016666666666667,1,0.0,0.0,0,34.0,0.43264705882352944,1,0.20262295081967213,0.3337089425111078,40.0,0.30125,1,9.5,0.0,2,35.0,0.334,1,0.07639344262295082,0.14902473905096236,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.32188524590163936,0.37630067977443166,32.0,0.6240625000000001,1,0.0,0.0,0,12.5,0.43325,2,0.07418032786885247,0.14839549660101503,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.215655737704918,0.3288672964674581,20.0,0.8944999999999999,1,0.0,0.0,0,0.0,0.0,0,0.5002459016393442,0.47594614445447625,25.0,1.2147999999999999,1,3.0,0.32699999999999996,2,4.0,1.33,1
546,sad,deaf,0.28837837837837843,0.393505320607533,29.0,0.7124137931034482,1,16.0,0.596875,1,0.0,0.0,0,0.12612612612612614,0.23419561043619916,21.0,0.3428571428571428,1,8.0,0.6075,1,0.0,0.0,0,0.25117117117117116,0.37184977108000516,6.0,1.4666666666666668,1,0.0,0.0,0,3.0,0.87,1,0.0572972972972973,0.1286640865760418,4.5,0.1907142857142857,2,0.0,0.0,0,0.0,0.0,0,0.06531531531531531,0.12276229669805584,0.0,0.0,0,6.0,0.26166666666666666,1,4.5,0.36687499999999995,2,0.22810810810810814,0.2824358769172651,5.5,0.4021666666666667,2,5.0,0.446,1,1.0,0.03,1,0.09072072072072072,0.17700904810829052,1.0,0.27,1,3.0,0.7266666666666667,1,0.0,0.0,0,0.14144144144144144,0.22263646212378208,3.0,0.57375,2,8.0,0.4012727272727272,2,1.0,0.0,1,0.10324324324324326,0.21026460456102433,0.0,0.0,0,0.0,0.0,0,10.0,0.651,1,0.2524324324324324,0.36956538655368537,5.0,0.994,1,27.0,0.6488888888888888,1,0.0,0.0,0,0.5541441441441441,0.46649460382432656,7.5,1.0390384615384616,2,4.5,1.2783333333333333,2,0.0,0.0,0
547,angry,deaf,0.2395384615384615,0.5136959278222679,0.0,0.0,0,21.0,1.1900000000000002,1,8.0,0.09375,1,0.16492307692307692,0.490769441998747,0.0,0.0,0,11.0,1.6336363636363638,1,0.0,0.0,0,0.3116153846153846,0.4361242335026804,7.5,1.0993181818181819,2,0.0,0.0,0,0.0,0.0,0,0.08084615384615386,0.21726286945186185,14.5,0.13694444444444445,2,6.0,0.0,1,9.0,0.018888888888888886,1,0.19399999999999998,0.2275879589735965,8.0,0.5375,1,9.0,0.5522222222222222,1,17.0,0.46588235294117647,1,0.13769230769230767,0.23113316562200076,9.0,0.2776623376623376,2,5.0,0.49,2,28.0,0.05392857142857143,1,0.13407692307692307,0.285528738840134,3.0,0.10666666666666667,1,0.0,0.0,0,0.0,0.0,0,0.15169230769230768,0.20580015316113082,5.0,0.48600000000000004,1,7.0,0.5698484848484848,2,19.0,0.361578947368421,1,0.1503846153846154,0.3005225522529742,0.0,0.0,0,0.0,0.0,0,14.0,0.9392857142857142,1,0.1573846153846154,0.2735881413353077,3.0,0.3333333333333333,1,4.0,0.435,1,7.0,0.015714285714285715,1,0.4927692307692308,0.38393922198402475,18.0,0.8466666666666667,2,4.5,0.899375,2,5.5,0.9995,2
548,happy,deaf,0.26916666666666667,0.509148317630329,28.0,0.8832142857142858,1,4.0,0.035,1,0.0,0.0,0,0.12000000000000001,0.30823889266812365,6.5,0.8102380952380952,2,0.0,0.0,0,0.0,0.0,0,0.2237037037037037,0.3365176047458905,21.0,0.7019047619047619,1,0.0,0.0,0,0.0,0.0,0,0.0650925925925926,0.15440870254377836,4.333333333333333,0.16777777777777778,3,9.5,0.0,2,26.0,0.0,1,0.3960185185185185,0.5763629759341689,18.0,1.2855555555555553,1,5.0,0.11400000000000002,1,15.0,1.0659999999999998,1,0.3428703703703704,0.5805830954330873,21.0,1.3547619047619048,1,6.5,0.3745,2,14.0,0.027857142857142858,1,0.09564814814814813,0.18712918796166672,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5042592592592593,0.6849752075514804,24.0,1.3800000000000001,1,0.0,0.0,0,17.0,1.0988235294117648,1,0.4690740740740741,0.8066992132325256,0.0,0.0,0,0.0,0.0,0,14.0,2.2614285714285716,1,0.18703703703703703,0.26936845231284823,8.666666666666666,0.32055555555555554,3,6.0,0.7316666666666666,1,3.0,0.3666666666666667,1,0.5656481481481481,0.49138232093110695,11.0,1.2054285714285715,2,3.0,1.24,1,0.0,0.0,0
549,neutral,deaf,0.2122857142857143,0.33404933175199747,3.0,0.049999999999999996,1,0.0,0.0,0,15.0,0.854,1,0.0640952380952381,0.1418334291051359,6.0,0.18333333333333335,1,0.0,0.0,0,0.0,0.0,0,0.34895238095238096,0.2615410094683043,17.0,0.5064705882352941,1,0.0,0.0,0,0.0,0.0,0,0.06885714285714287,0.19114691432807085,14.0,0.1021345029239766,2,3.6666666666666665,0.10166666666666668,3,5.0,0.004,1,0.5225714285714285,0.5740611542259315,23.0,1.3030434782608697,2,3.0,0.435,2,34.0,0.5323529411764706,1,0.6338095238095238,0.6755743723682336,33.0,1.1593939393939394,1,3.0,0.8550000000000001,2,14.5,0.87875,2,0.12742857142857142,0.24832914174007573,6.0,0.8283333333333333,1,0.0,0.0,0,0.0,0.0,0,0.6117142857142858,0.7718564747298668,29.0,1.49,1,2.0,0.8700000000000001,1,34.0,0.38470588235294123,1,0.3127619047619048,0.41673985437813144,0.0,0.0,0,3.0,0.53,1,3.0,0.8333333333333334,1,0.2722857142857143,0.3984012693611447,10.0,0.362,1,4.0,1.4,1,0.0,0.0,0,0.5172380952380953,0.4463861195933043,10.0,1.3769999999999998,1,6.0,1.1866666666666668,1,4.0,1.065,1
550,sad,deaf,0.18234042553191493,0.32558442253533326,0.0,0.0,0,0.0,0.0,0,7.0,1.1400000000000001,1,0.07234042553191489,0.2007214168079938,0.0,0.0,0,0.0,0.0,0,12.0,0.09500000000000001,1,0.07989361702127659,0.252550408811939,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.036808510638297876,0.06954866426455476,18.0,0.0016666666666666666,1,21.0,0.005238095238095238,1,9.0,0.09444444444444446,1,0.32563829787234044,0.3489140095272522,7.0,0.3060606060606061,2,10.0,0.7,2,3.0,0.6566666666666666,1,0.486063829787234,0.4004385179208382,4.5,0.6675,2,12.5,0.747610294117647,2,3.0,0.0,2,0.2522340425531915,0.39808723919693656,0.0,0.0,0,18.0,0.9716666666666666,1,0.0,0.0,0,0.33393617021276595,0.38243199714601417,4.0,0.62,1,29.0,0.8044827586206897,1,6.0,0.14444444444444446,3,0.19340425531914893,0.24996151614116527,0.0,0.0,0,14.0,0.5842857142857143,1,3.0,0.75,1,0.1675531914893617,0.24182854572473297,0.0,0.0,0,5.0,0.008,1,4.5,0.058750000000000004,2,0.6142553191489362,0.5327802697469357,2.0,1.435,1,7.0,0.9971428571428572,1,8.0,1.3988888888888888,2
551,happy,deaf,0.0910909090909091,0.13314222260891428,0.0,0.0,0,14.0,0.21429824561403507,2,0.0,0.0,0,0.04812121212121212,0.09949621808468878,1.0,0.0,1,9.0,0.21666666666666667,1,0.0,0.0,0,0.32739393939393946,0.3986897702347959,4.0,0.375,1,15.5,0.7896008403361345,2,0.0,0.0,0,0.06696969696969697,0.15757082899222766,13.5,0.01375,2,19.0,0.41315789473684217,1,18.0,0.0,2,0.33606060606060606,0.30979477268436484,9.0,0.30666666666666664,1,21.5,0.7433095238095238,2,54.0,0.23055555555555554,1,0.5514545454545454,0.5639540875464158,23.0,0.49515625,2,25.5,1.2006696428571428,2,24.0,0.32625435540069686,2,0.044727272727272734,0.07734594157738492,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.27181818181818185,0.4647189981358427,16.0,0.5612592592592592,2,17.0,0.5725961538461539,2,5.333333333333333,0.11622222222222223,3,0.12612121212121213,0.16947403527581487,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2035151515151515,0.3101117148442895,2.0,0.7749999999999999,1,27.0,0.3414814814814815,1,3.5,0.73,2,0.7712121212121212,0.6975748826651882,11.0,1.3501041666666667,2,10.5,1.9860526315789473,2,5.0,1.4860000000000002,1
552,angry,deaf,0.15370786516853935,0.2080831456548511,0.0,0.0,0,9.0,0.07888888888888888,1,3.0,0.5883333333333334,2,0.060898876404494394,0.12122143946137096,0.0,0.0,0,0.0,0.0,0,10.0,0.343,1,0.2344943820224719,0.38872171407165684,7.0,1.4057142857142857,1,0.0,0.0,0,3.0,0.25333333333333335,1,0.018651685393258427,0.039806092819269036,11.0,0.009090909090909092,1,8.0,0.03,1,10.0,0.0,1,0.46820224719101117,0.31789993350449997,13.5,0.5471153846153847,2,5.0,0.6090476190476191,2,3.0,0.5499999999999999,1,0.24988764044943818,0.39881499009287297,29.0,0.5955172413793103,1,15.0,0.11600000000000002,1,10.0,0.21600000000000003,1,0.05921348314606741,0.12646617153773435,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5315730337078652,0.3289960585436898,13.5,0.3525,2,29.0,0.4741379310344827,1,26.0,0.6715384615384614,1,0.3204494382022472,0.313328574678257,5.0,0.8300000000000001,1,7.0,1.0371428571428571,1,0.0,0.0,0,0.15382022471910112,0.20595401968079233,4.0,0.505,1,0.0,0.0,0,0.0,0.0,0,0.45337078651685386,0.32788906043821614,7.0,0.9013333333333333,2,0.0,0.0,0,0.0,0.0,0
553,neutral,deaf,0.18369565217391298,0.2965876161386762,0.0,0.0,0,4.0,0.10750000000000001,1,0.0,0.0,0,0.04184782608695652,0.09809089021145091,1.0,0.1,1,0.0,0.0,0,0.0,0.0,0,0.8493478260869566,0.8129012001492022,0.0,0.0,0,25.0,1.8508000000000002,1,18.0,1.0627777777777778,1,0.029673913043478266,0.06158084272818321,5.0,0.0,2,2.5,0.0033333333333333335,2,26.0,0.09884615384615386,1,0.6819565217391306,0.6141826322692422,12.0,0.5481578947368422,2,30.0,1.1713333333333331,1,0.0,0.0,0,0.6183695652173914,0.49428887130332444,12.0,0.43225,2,30.0,1.0486666666666669,1,21.0,0.4933333333333334,1,0.08228260869565217,0.1446716878889453,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6426086956521739,0.5759290050211515,19.0,0.726842105263158,1,27.0,1.167777777777778,1,10.0,1.0550000000000002,1,0.47945652173913045,0.5353962569303425,15.0,1.174,1,3.0,1.4133333333333333,2,0.0,0.0,0,0.14586956521739128,0.2092222761127192,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7947826086956521,0.6133272225264593,2.0,0.41000000000000003,1,2.0,1.765,2,29.0,1.3362068965517242,1
554,sad,deaf,0.1893103448275862,0.2453488169505011,30.0,0.4066666666666666,1,0.0,0.0,0,0.0,0.0,0,0.050948275862068966,0.10013884663654338,12.0,0.1575,1,4.0,0.14,1,0.0,0.0,0,0.01620689655172414,0.059251199546305915,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03974137931034484,0.07498940454892743,3.0,0.04,1,2.0,0.1,1,5.5,0.11483333333333334,2,0.003620689655172414,0.01701132879425728,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.005689655172413793,0.030020982167724666,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.052068965517241377,0.09109495515434822,0.0,0.0,0,0.0,0.0,0,12.0,0.2775,1,0.04163793103448276,0.1021843514397406,0.0,0.0,0,0.0,0.0,0,4.0,0.0375,1,0.014741379310344827,0.05782223443107935,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.18551724137931033,0.2559325482727184,3.0,0.46624999999999994,2,1.0,0.68,1,16.0,0.441875,1,0.38310344827586207,0.41524306929399996,11.5,0.354,3,5.0,0.3905925925925926,3,6.0,0.6244444444444445,3
555,angry,deaf,0.21557377049180326,0.3037845979756267,0.0,0.0,0,5.0,0.41000000000000003,1,0.0,0.0,0,0.0339344262295082,0.048314203864722495,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.4155737704918034,0.5560411393358227,17.0,1.153529411764706,1,1.0,0.08,1,7.0,0.0,1,0.019016393442622948,0.04015407484647052,2.5,0.0075,2,0.0,0.0,0,1.0,0.0,1,0.6868852459016392,0.28030067774687095,20.0,0.844,1,5.5,0.8205,2,3.0,0.65,1,0.5557377049180329,0.7066103570719237,20.0,1.402,1,5.0,0.5,2,19.0,0.07210526315789474,1,0.049508196721311466,0.08548735246627999,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.170819672131148,0.3388229384303214,20.0,1.1684999999999999,1,19.0,1.1884210526315788,1,19.0,1.1878947368421053,1,0.6204918032786887,0.326013426254749,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1121311475409836,0.15138378110064454,7.0,0.2871428571428571,1,0.0,0.0,0,5.0,0.3,1,0.37016393442622947,0.33651890389337064,15.0,0.5926666666666667,1,0.0,0.0,0,5.0,1.0939999999999999,1
556,sad,deaf,0.21299270072992704,0.36337139679005065,13.0,0.03307692307692308,1,0.0,0.0,0,11.0,1.211818181818182,1,0.1299270072992701,0.2796255278213351,2.0,0.0,2,0.0,0.0,0,7.0,1.0185714285714287,1,0.33211678832116787,0.47709049372354295,14.0,1.3771428571428574,1,11.0,0.889090909090909,1,0.0,0.0,0,0.02802919708029197,0.05432526516621885,1.0,0.0,1,1.0,0.0,1,3.0,0.0,2,0.19948905109489048,0.45867667897454995,13.0,1.313076923076923,1,11.0,0.17909090909090908,2,7.0,0.7085714285714287,1,0.40868613138686133,0.5973062293702307,19.0,1.5189473684210524,1,4.333333333333333,0.4031944444444444,3,6.0,0.29,1,0.13226277372262774,0.2801338773975388,12.0,0.8916666666666667,1,0.0,0.0,0,4.0,0.46,1,0.27883211678832115,0.6367034420187897,18.0,1.72,1,0.0,0.0,0,5.0,0.576,1,0.1127007299270073,0.2939975581372059,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.11927007299270073,0.14709758183968516,10.0,0.12263157894736841,2,5.666666666666667,0.2764814814814815,3,10.0,0.31899999999999995,1,0.6027737226277372,0.5988772951102256,9.5,1.2824166666666668,2,15.5,1.095548245614035,2,4.5,0.32333333333333336,2
557,happy,deaf,0.1840952380952381,0.246653350793934,0.0,0.0,0,7.5,0.2636111111111111,2,0.0,0.0,0,0.056380952380952386,0.10230162613870178,5.0,0.17200000000000001,1,1.0,0.1,1,0.0,0.0,0,0.2763809523809524,0.39883513995693615,18.0,0.2761111111111111,1,7.0,1.4685714285714284,1,27.0,0.2670370370370371,2,0.038380952380952384,0.0884495054724164,6.0,0.022000000000000002,2,0.0,0.0,0,2.0,0.0,1,0.3593333333333334,0.4908553497304214,19.0,1.1152631578947367,1,18.0,0.591111111111111,1,0.0,0.0,0,0.5343809523809524,0.5502148597969633,34.0,0.8591176470588234,1,10.5,0.6322222222222222,2,22.0,0.3781818181818182,1,0.0621904761904762,0.12471491299684061,6.0,0.4100000000000001,1,0.0,0.0,0,0.0,0.0,0,1.1,0.5911738648329596,22.0,1.4254545454545455,1,34.0,0.8752941176470588,1,34.0,1.4785294117647059,1,0.2634285714285714,0.3976876155482335,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.49552380952380953,0.6535038416583878,0.0,0.0,0,2.0,0.96,1,34.0,1.3455882352941178,1,0.766095238095238,0.651499004128903,4.0,0.705,1,2.0,0.89,1,34.0,1.6020588235294115,1
558,neutral,deaf,0.13048543689320388,0.27357967847066267,3.0,0.03333333333333333,1,5.0,0.008,1,7.0,1.0314285714285714,1,0.07048543689320388,0.15173104843882965,0.0,0.0,0,0.0,0.0,0,1.0,0.1,1,0.5233009708737865,0.6316247153789026,3.0,0.15333333333333332,1,6.0,0.9545714285714286,2,23.0,1.4417391304347829,1,0.04038834951456311,0.09145793343622882,3.0,0.0,1,10.0,0.0,1,5.0,0.0,1,0.14398058252427184,0.24174342177649083,0.0,0.0,0,5.0,0.7095833333333333,2,1.0,0.42,1,0.2557281553398058,0.3569852030265361,1.0,0.03,1,5.5,0.76,2,9.0,0.5833333333333334,2,0.10708737864077669,0.1851688739987449,0.0,0.0,0,3.0,0.6333333333333333,1,0.0,0.0,0,0.23708737864077672,0.32035100561715724,3.0,0.24799999999999997,2,11.0,0.5402678571428572,2,0.0,0.0,0,0.02864077669902913,0.08656912169338081,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.19281553398058252,0.2894091935736618,0.0,0.0,0,6.0,0.5499999999999999,1,19.0,0.42157894736842105,1,0.6797087378640776,0.6588603593768525,10.0,0.9760000000000002,2,9.0,1.6577777777777778,1,12.0,1.7375,1
559,angry,deaf,0.41846715328467154,0.7122178393942372,0.0,0.0,0,0.0,0.0,0,16.0,1.965,1,0.2595620437956205,0.6291332373300899,5.0,0.0,1,0.0,0.0,0,16.5,0.788,2,0.9342335766423359,0.8050682494157005,29.0,1.907931034482759,1,29.0,1.5262068965517246,1,0.0,0.0,0,0.06518248175182481,0.15929117894866132,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.481094890510949,0.3544686969339523,45.0,1.2433333333333332,1,41.0,1.641951219512195,1,44.0,1.655909090909091,1,1.9710218978102192,1.0271808110720366,45.0,2.4728888888888894,1,45.0,2.504222222222222,1,18.5,1.051560606060606,2,0.06956204379562045,0.1552316514360293,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.7424817518248177,0.4500715319321275,45.0,1.4655555555555557,1,45.0,1.9273333333333333,1,44.0,1.856590909090909,1,0.6678102189781022,0.7408944468447534,0.0,0.0,0,0.0,0.0,0,25.0,2.0904000000000003,1,0.22481751824817517,0.3235581186764484,8.0,0.4606363636363637,2,14.0,0.8178571428571431,1,1.0,0.26,1,0.6524087591240876,0.5872725160928338,8.5,1.0525694444444444,2,25.0,1.508,1,4.0,1.1275,1
